"student_id","student_names","phone_no","math","physics","chemistry","grade","comment","roll_no","student_address","school_id"
7054,Anna Porter,9190955929,36,16,16,F,Failed,561197.0,"8815 Gary Orchard, Wilsonport, GA 85918",8
7055,Bryce Hansen,9382061440,67,84,62,B+,Good Pursuance,563570.0,"4706 Zachary Union, North Willieton, NH 36862",8
7056,Andrea Craig,9641702746,72,33,54,C,Below Average Achivement,510286.0,"64334 Joseph Parkway, Port Phillipland, MN 59240",8
7057,Joseph Mcdowell,9276212957,25,13,32,F,Failed,577725.0,"877 Henry Haven Suite 069, South Derek, CO 22242",8
7058,Trevor Pollard,9241758612,70,28,34,D,Poor Pursuance,580023.0,"7247 Hess Park Suite 796, New Maria, IA 52127",8
7059,Ronald Dixon,9519470518,43,78,41,C,Below Average Achivement,511182.0,"877 Jacob Wells Apt. 258, Valenzuelabury, MA 98192",8
7060,Sydney Campbell,9095925972,25,48,73,D,Poor Pursuance,544322.0,"95923 Michael Mills, Port Charlesmouth, WI 16263",8
7061,Molly Allen,9704051396,50,48,100,B,Average Performance,552621.0,"5000 Davis Groves Suite 636, Stuarttown, ND 23558",8
7062,Karen Patrick,9442940691,69,77,16,C,Below Average Achivement,518015.0,"9067 Hall Avenue, West Andrewfort, NC 43550",8
7063,Casey Johnson,9695587105,82,56,77,B+,Good Pursuance,565576.0,"743 Mccarthy Garden, Barbarafurt, MH 67344",8
7064,Marie Bradley,9343930428,11,100,20,D,Poor Pursuance,570655.0,"5404 Harris Springs, New Tracey, DC 49691",8
7065,Rachel Williams,9908895403,78,57,60,B,Average Performance,502074.0,"431 Jenkins Place, North Nicholeville, FM 45425",8
7066,David Hall,9515512934,78,84,93,A,Very Good Achivement,506729.0,"85127 Hall Summit Apt. 511, Ramosshire, ID 07004",8
7067,Erin Schneider,9392171970,62,40,10,D,Poor Pursuance,556504.0,"9638 Perez Throughway Apt. 210, Jenniferbury, CO 51256",8
7068,Jacob Campbell,9311479664,92,74,97,A,Very Good Achivement,510774.0,"5449 Orr Gateway Suite 525, Deniseside, MS 97967",8
7069,Jose Bolton,9205095529,80,69,32,C,Below Average Achivement,506512.0,"084 Michael Square, Clarkeland, SD 85160",8
7070,Ralph Murray,9281795639,33,17,46,F,Failed,520207.0,"724 Swanson Hollow Apt. 081, Mitchellchester, MS 16093",8
7071,Ian Hart,9636059722,24,80,74,C,Below Average Achivement,555090.0,"USS Miller, FPO AE 83799",8
7072,Jennifer Wang,9861477240,36,49,51,D,Poor Pursuance,547725.0,"395 Dustin Mill Apt. 608, Port Amanda, FL 24363",8
7073,Zachary Faulkner,9833090138,66,68,37,C,Below Average Achivement,523419.0,"26843 Rachel Knoll Apt. 906, West Nicholas, IN 17528",8
7074,Jonathan Pope,9269576971,72,97,98,A,Very Good Achivement,559068.0,"284 Washington Parkway Suite 470, East Zacharyfort, MA 87286",8
7075,David Bennett,9535924867,32,78,43,C,Below Average Achivement,581979.0,"Unit 6838 Box 1689, DPO AP 67944",8
7076,Daniel Ramsey,9869446522,23,90,66,C,Below Average Achivement,546168.0,"73157 Perez Lights, South Katie, IA 04805",8
7077,Judy Kelly MD,9406380811,45,54,19,D,Poor Pursuance,501406.0,"18719 Lamb Square, New Janice, PR 28746",8
7078,Donna Ellison,9036108134,88,50,44,C,Below Average Achivement,565393.0,"98796 Robinson Parks, Lake Alyssa, WY 35446",8
7079,Martin Sellers,9554127938,61,12,71,D,Poor Pursuance,563150.0,"351 Guerrero Place, North Davidside, AR 38066",8
7080,Cassidy James,9981304869,98,89,57,A,Very Good Achivement,596411.0,"31471 Smith Crossroad, Millerview, MP 08547",8
7081,Kimberly Newman,9872316503,96,33,74,B,Average Performance,536590.0,"6598 Harvey Green, Ronaldchester, MS 69091",8
7082,Michael Watson,9392220116,61,81,66,B,Average Performance,536370.0,"4627 Nathaniel Glens, Delgadomouth, IA 02046",8
7083,Michael Mcneil,9949678680,12,47,24,F,Failed,550623.0,"95504 Haynes Club Apt. 034, Port Kathy, TX 41972",8
7084,Matthew Mora,9606512213,72,12,90,C,Below Average Achivement,510371.0,"9375 Perez Burgs Suite 314, Port Maurice, IL 03578",8
7085,Andrea Fisher,9400775015,41,60,82,B,Average Performance,571415.0,"881 Lopez Mills Apt. 625, North Josechester, TN 72295",8
7086,Chase Martinez,9252792272,72,84,78,B+,Good Pursuance,535883.0,"909 Rollins Expressway, Smithmouth, MO 13732",8
7087,Christina Carroll,9520117309,53,65,32,D,Poor Pursuance,509505.0,"191 Zimmerman Lock, Alexisfort, AS 92763",8
7088,Ryan Morris,9368522614,32,62,40,D,Poor Pursuance,520945.0,"9402 Steven Vista Apt. 041, New Samantha, GA 76666",8
7089,David Aguilar,9861023268,93,14,73,C,Below Average Achivement,512106.0,"Unit 6080 Box 0766, DPO AE 76586",8
7090,Thomas Wilson,9597622170,36,61,66,C,Below Average Achivement,581485.0,"958 Kimberly Light Apt. 577, North Lindseybury, ID 10796",8
7091,Kristina Reyes,9251410099,13,39,31,F,Failed,556234.0,"798 Martha Centers Apt. 958, South Phillipbury, HI 80069",8
7092,Melissa Kelly,9809946738,16,95,40,D,Poor Pursuance,523725.0,"886 Angela Lakes Suite 505, Clarkland, WI 85708",8
7093,Anthony Barker,9109754371,40,90,44,C,Below Average Achivement,574759.0,"USS Black, FPO AP 41703",8
7094,Alexander Reynolds,9315106932,17,28,14,F,Failed,595261.0,"2984 Jennifer Junction, North Marcburgh, DC 85806",8
7095,Adrian Owen,9498942508,98,40,81,B+,Good Pursuance,501887.0,"115 Sullivan Junctions, Davidville, VT 19450",8
7096,Ian Ortiz,9878114561,71,51,35,C,Below Average Achivement,546556.0,"431 Katherine Circle, Garciaview, MH 21809",8
7097,John Robinson,9271866531,98,44,65,B,Average Performance,500922.0,"6864 Shawn Roads Apt. 613, Laurashire, VT 33853",8
7098,Andrew Scott,9091866746,20,100,38,C,Below Average Achivement,579288.0,"9041 Pugh Mountain Apt. 507, New Rachelview, AK 67777",8
8121,John Cook,9072332119,27,74,48,D,Poor Pursuance,590311.0,"586 William Oval, North Edwardfort, OK 73666",9
7099,Dr. Gabrielle Foster,9955149152,96,29,13,D,Poor Pursuance,599682.0,"11763 Sheila Fork Suite 680, Fordfort, NE 07923",8
7100,Dana Richardson,9839797636,86,57,12,C,Below Average Achivement,541722.0,"51214 Kevin Harbor Apt. 987, Mullinsborough, ID 96486",8
7101,Donald White,9430736695,57,94,52,B,Average Performance,520643.0,"6790 Carmen Causeway Suite 884, Victorville, ID 26853",8
7102,William Richardson,9247109668,66,25,58,D,Poor Pursuance,520173.0,"200 Hicks Camp Apt. 231, East Amandahaven, HI 42778",8
7103,Travis Barajas,9701164531,64,79,57,B,Average Performance,540975.0,"821 Ryan Unions Suite 073, Deborahhaven, HI 73012",8
7104,Cheyenne Dean,9563965940,90,37,42,C,Below Average Achivement,559193.0,"82888 Robertson Groves, Nelsonbury, NJ 86570",8
7105,Benjamin Hernandez,9987876114,62,91,71,B+,Good Pursuance,551131.0,"32483 Dana Stravenue Suite 381, Port Drew, VI 98914",8
7106,Lawrence Carroll,9341685793,64,85,44,B,Average Performance,503471.0,"107 Perez Points, West Emily, NH 05967",8
7107,Luis Hicks,9080228835,42,14,41,F,Failed,523605.0,"4792 Tina Roads, Lake Pamelamouth, AK 94875",8
7108,Sara Brown,9575456361,83,71,72,B+,Good Pursuance,523950.0,"220 Hicks Fall Suite 914, Jameston, WY 17423",8
7109,Douglas Ramos,9417239364,75,62,50,B,Average Performance,554551.0,"00498 Welch Plains Suite 101, Yorktown, AL 74518",8
7110,Casey Wolfe,9203555416,100,12,33,D,Poor Pursuance,563350.0,"88168 Curry Parkways Suite 131, Cartertown, SC 64695",8
7111,Bobby Hill,9721488574,24,50,37,D,Poor Pursuance,560741.0,"96420 Rodriguez Prairie Apt. 596, Acostaborough, OH 03121",8
7112,Tanya Edwards,9088575544,18,80,82,C,Below Average Achivement,544983.0,"07851 Greer Trail Apt. 628, South Jenniferside, AK 43073",8
7113,Anthony Ramirez,9218920453,50,43,79,C,Below Average Achivement,550285.0,"41506 Deleon Rapid Suite 439, North Amy, NC 80546",8
7114,Michael Hernandez,9766305203,60,56,13,D,Poor Pursuance,514022.0,"8085 Williams Keys, Jodibury, IA 98571",8
7115,Danielle Lucas,9800393448,74,99,78,A,Very Good Achivement,551682.0,"5596 Cassandra Coves, Nicholasport, PA 77641",8
7116,Joshua Cunningham,9715405206,51,88,54,B,Average Performance,516847.0,"7564 Taylor Unions Suite 360, Diazhaven, MH 25271",8
7117,Stacy Butler,9275637255,19,62,67,D,Poor Pursuance,527847.0,"3562 Andrea Points Suite 850, Millerport, ND 25436",8
7118,Robert Adams,9404399553,16,38,91,D,Poor Pursuance,535066.0,"2008 Toni Hills, Port Angelaton, ME 35962",8
7119,Michael Love,9286671057,57,76,42,C,Below Average Achivement,506641.0,"63032 Lawrence Mount, Port Amy, IL 10436",8
7120,Richard Hall,9940963774,97,88,15,B,Average Performance,519361.0,"926 Aguilar Track Suite 754, South Tammy, TX 20195",8
7121,Wendy Thomas,9833997942,15,70,73,C,Below Average Achivement,529942.0,"2619 Gregory Well Apt. 694, Lake Alec, CT 15235",8
7122,Samuel Kirby,9474987895,73,63,14,D,Poor Pursuance,567720.0,"1732 Wilson River Suite 442, Lake Christopher, OR 95486",8
7123,Charles Morris,9037729042,98,47,74,B+,Good Pursuance,510652.0,"4593 Johnson Port Suite 525, West Aprilmouth, FM 25591",8
7124,Brian Hampton,9243517182,65,75,45,B,Average Performance,540265.0,"Unit 2421 Box 5263, DPO AP 64921",8
7125,Jared Freeman,9990063215,43,34,49,D,Poor Pursuance,585881.0,"97160 Melinda Shoal, Sarahton, AK 72701",8
7126,Joseph Rice,9948750044,85,62,18,C,Below Average Achivement,527040.0,"68092 Sharon Greens, Drakeland, AK 56450",8
7127,Daniel Woods,9470273648,11,28,32,F,Failed,506809.0,"53720 Michael Square, East Lisa, TX 38455",8
7128,Brad Barton,9045737938,19,33,42,F,Failed,559939.0,"763 Lozano Crossroad, Lake Kristiemouth, OK 72440",8
7129,Jeffrey Carpenter,9123532349,84,99,76,A,Very Good Achivement,539637.0,"401 Derek Mount, Kathrynhaven, NH 68200",8
7130,Barbara Clark,9833911510,78,68,28,C,Below Average Achivement,574417.0,"26445 Daniel Springs Apt. 670, West David, KY 13566",8
7131,Lisa Leon,9255163838,34,82,25,D,Poor Pursuance,596825.0,"090 Garrett Key Suite 943, Saraborough, CO 76880",8
7132,Daisy Whitehead,9591696067,29,14,92,D,Poor Pursuance,548120.0,"03392 Tony Causeway Suite 658, Robinsonmouth, PW 81175",8
7133,Latasha Jones,9431266706,94,30,61,B,Average Performance,539760.0,"540 Christina Parkway Apt. 641, Pageborough, PA 44712",8
7134,Ashley Yu,9716197908,62,68,15,D,Poor Pursuance,583265.0,"834 Wolf Burg Apt. 409, East Robertberg, IL 27273",8
7135,Sarah Moore,9950522706,79,20,86,B,Average Performance,500565.0,"01110 Garcia Fords, Normanberg, MS 80390",8
7136,Tony Sanders,9554628721,95,62,63,B+,Good Pursuance,510742.0,"991 Kayla Branch Apt. 777, Keithport, VA 27601",8
7137,Laura Clark,9837650886,48,43,70,C,Below Average Achivement,529641.0,"PSC 2878, Box 3360, APO AE 27986",8
7138,Austin Garcia,9959860981,75,51,95,B+,Good Pursuance,566176.0,"861 Nathan Pines Apt. 316, Jamiefort, ND 37901",8
7139,Caitlin Foster,9422725222,87,53,47,B,Average Performance,585067.0,"0697 James Squares, Reevestown, AK 59506",8
7140,Joshua Dawson,9479299308,91,91,43,B+,Good Pursuance,528599.0,"8743 Hayes Loaf Apt. 164, Rossborough, NJ 81158",8
7141,Troy Walker,9841976403,91,18,98,B,Average Performance,549015.0,"72172 Jessica Track Apt. 553, Lawsonside, WI 68762",8
7142,Donald Lopez,9287766934,12,95,10,D,Poor Pursuance,517643.0,"11277 Sara Prairie Suite 015, Jerryville, MT 70241",8
7143,Peter Sanchez Jr.,9120123510,68,16,80,C,Below Average Achivement,544186.0,"2035 Robinson Key Apt. 463, New Victoriabury, PR 10565",8
7144,Philip Kelly,9559957946,10,38,96,D,Poor Pursuance,518184.0,"23270 John Circle Apt. 187, Bentleyland, IN 92954",8
7145,Corey Carlson,9413380570,66,23,60,D,Poor Pursuance,557626.0,"5444 David Junction Apt. 153, West Sandraville, AZ 20666",8
7146,April Craig,9254305680,62,71,34,C,Below Average Achivement,556445.0,"088 Harmon Loaf, Bethanymouth, ND 57357",8
7147,Michael Price,9389744681,71,35,29,D,Poor Pursuance,543455.0,"11373 James Trail Apt. 636, Lake Stephanieport, NY 09593",8
7148,Zachary Rush,9068410087,53,93,17,C,Below Average Achivement,593271.0,"Unit 4066 Box 8806, DPO AP 01294",8
7149,Christopher Mason,9141354055,15,38,69,D,Poor Pursuance,511941.0,"PSC 8204, Box 7031, APO AP 30724",8
7150,Timothy Martin,9606682738,58,100,92,A,Very Good Achivement,579124.0,"046 Payne Corner Suite 300, North Catherineburgh, MS 36933",8
7151,Andrea Robinson,9752273386,40,94,57,B,Average Performance,555620.0,"754 Michael Isle Apt. 918, Lake Fernandoborough, NJ 83375",8
7152,Christopher Gibson,9238493386,58,87,30,C,Below Average Achivement,568703.0,"112 Jaime Plaza Suite 844, North Victorview, WI 06008",8
7153,Julia White,9994748646,32,47,10,F,Failed,527268.0,"959 Rose Harbor Apt. 750, Nancyberg, MO 24689",8
7154,Crystal Robertson,9535140163,62,47,58,C,Below Average Achivement,541004.0,"182 Taylor Plains Apt. 500, New Davidbury, VT 20925",8
7155,Taylor Taylor,9358964996,10,59,65,D,Poor Pursuance,560694.0,"05985 Ryan Brook, Smithside, WI 87698",8
7156,Peter Stewart,9520153851,59,53,69,C,Below Average Achivement,551879.0,"6350 Mallory Park, Romerostad, FM 24480",8
7157,Vanessa Garrett,9290641099,78,44,94,B+,Good Pursuance,502541.0,"PSC 3509, Box 9224, APO AP 29177",8
7158,Brandon Chen,9820626480,46,77,10,D,Poor Pursuance,576040.0,"502 Nguyen Estates Suite 656, Saraville, PA 63324",8
7159,Francisco Mcdowell,9173709850,28,90,63,C,Below Average Achivement,569804.0,"054 Williamson Knoll Suite 884, Port Robertshire, NE 70896",8
7160,Julie Parks,9930522701,22,67,92,C,Below Average Achivement,572597.0,"01522 Hall Mills Suite 198, Tiffanyview, TX 18960",8
7161,Peter Beard,9177559189,87,24,72,B,Average Performance,567331.0,"16383 Powell Tunnel Apt. 866, Port Michael, NC 08592",8
7162,Natalie Espinoza,9474905627,18,93,72,B,Average Performance,551154.0,"502 Garrett Valley, West Nathanmouth, WY 40531",8
7163,Aaron Hanna,9997803819,27,46,95,C,Below Average Achivement,588382.0,"379 Brown Plains, North Bradleyside, IA 64651",8
7164,Lisa Hale,9722456405,96,38,78,B,Average Performance,546627.0,"82190 Kyle Groves Apt. 486, West Tracy, SD 28476",8
7165,Kenneth Alexander,9142381276,27,31,40,F,Failed,570489.0,"9969 Katherine Orchard, Port Kennethport, NH 52655",8
7166,Dr. Steven Ross,9714247314,22,54,87,C,Below Average Achivement,591304.0,"151 Geoffrey River, Leemouth, PW 76726",8
7167,Christopher Cruz,9285926896,92,83,13,B,Average Performance,552991.0,"2671 Timothy Roads, Davidfurt, SC 25533",8
7168,Tanner Lee,9357548210,42,53,73,C,Below Average Achivement,519097.0,"39464 Kurt Ville Suite 147, Lake Brooke, ME 73113",8
7169,Toni Mullen,9212593278,52,76,45,C,Below Average Achivement,595803.0,"2452 Davis Extension Suite 914, Emilytown, MD 81849",8
7170,Cody Freeman,9623143078,29,69,72,C,Below Average Achivement,594952.0,"329 Rodriguez Harbor Suite 766, Laurenland, WV 74967",8
7171,Joseph Holland,9591040472,59,17,53,D,Poor Pursuance,536798.0,"1188 Smith Unions, East Gregoryland, GU 17000",8
7172,Matthew White,9791753322,27,86,72,B,Average Performance,533784.0,"367 Curtis Keys Suite 044, Martinezton, NY 38961",8
7173,Kimberly Mitchell,9179005460,61,44,81,B,Average Performance,530941.0,"Unit 9234 Box 8651, DPO AA 97777",8
7174,Michael Robertson,9327338348,62,69,55,B,Average Performance,591909.0,"920 Wayne Mission Apt. 446, East Davidstad, OR 68132",8
7175,David Walters,9927403313,79,85,29,B,Average Performance,549604.0,"1581 Richardson Ports, Andreaton, IA 32428",8
7176,Tina Bradley,9484554287,71,30,86,B,Average Performance,534743.0,"USCGC Wilson, FPO AP 49872",8
7177,Nathaniel Howard,9140617894,68,14,11,F,Failed,575799.0,"PSC 9747, Box 5418, APO AP 89293",8
7178,Maria Ellis,9919236611,30,63,37,D,Poor Pursuance,501479.0,"9197 Bishop Springs, West Kennethtown, CA 43275",8
7179,Paul Faulkner,9908894617,11,80,92,B,Average Performance,526952.0,"3288 Joseph Mall, East Edgar, PR 99585",8
7180,William Freeman,9255610918,96,89,63,A,Very Good Achivement,528677.0,"57565 Sophia Inlet, Taraville, VT 73064",8
7181,Brian Walter,9626295983,85,58,68,B,Average Performance,561857.0,"670 Lisa Spurs, Port Fernando, SC 82018",8
7182,Elizabeth Smith,9635285929,38,24,92,C,Below Average Achivement,593694.0,"77217 Stephen Walk Apt. 845, Chavezville, AR 34360",8
7183,Bridget Wolf,9892778903,53,30,58,D,Poor Pursuance,556655.0,"8347 Griffin Island Suite 000, New Jamesburgh, NE 66900",8
7184,Troy Smith,9933546588,65,82,21,C,Below Average Achivement,505912.0,"PSC 8113, Box 4667, APO AE 46392",8
7185,Donald Robinson,9791692755,49,16,51,D,Poor Pursuance,509833.0,"649 Stephen Tunnel Apt. 076, Port Nicholas, GU 83788",8
7186,Michelle Arias,9391893766,40,21,47,D,Poor Pursuance,513046.0,"141 Reilly Gardens, West Kyleberg, FM 62412",8
7187,Joe Boyd,9599008027,65,20,21,D,Poor Pursuance,573906.0,"Unit 4818 Box 3578, DPO AP 96526",8
7188,Tammy Johnson,9611845479,56,54,36,D,Poor Pursuance,518701.0,"898 Jill Drives Apt. 299, Christopherfort, PR 04032",8
7189,Crystal Solomon,9697031146,50,83,16,D,Poor Pursuance,545769.0,"87519 Christopher Walk, Kevinhaven, SD 77509",8
7190,Joseph Alvarez,9935250909,48,79,14,D,Poor Pursuance,592181.0,"360 Bailey Motorway, Santoshaven, MT 49043",8
7191,Kimberly Munoz,9016527147,30,62,53,D,Poor Pursuance,597032.0,"925 Prince Crossroad Apt. 945, Lake Thomas, VT 88006",8
7192,Jennifer Martin,9858154348,68,46,19,D,Poor Pursuance,569621.0,"64590 Charles Square, New Robert, HI 76615",8
7193,Edward Hansen,9842172263,97,47,18,C,Below Average Achivement,574877.0,"061 Catherine Walk Apt. 302, West Richard, FL 51849",8
7194,Katie Adams,9747252890,80,56,70,B,Average Performance,504121.0,"345 Vincent Center Suite 997, East Thomas, NY 27803",8
7195,Cynthia Melton MD,9507983787,60,16,72,D,Poor Pursuance,533254.0,"116 Welch Course Suite 172, Taylorbury, WV 29455",8
7196,Jason Lewis,9864581217,84,60,86,B+,Good Pursuance,543991.0,"5694 Justin Plaza, East Megan, VA 96855",8
7197,Elizabeth Chambers,9071376500,80,71,34,B,Average Performance,566870.0,"7578 Jeffrey Village, Rushshire, HI 90299",8
7198,Makayla Reid,9874304396,51,19,44,D,Poor Pursuance,550495.0,"416 Zachary Roads Suite 041, Mcneilside, MI 35648",8
7199,Patrick Watson,9031571639,21,54,66,D,Poor Pursuance,575642.0,"77311 Christopher Ford, Port Aprilton, NY 37570",8
7200,Timothy Powell,9608761981,85,12,27,D,Poor Pursuance,574741.0,"40359 Rivera Roads Suite 541, East Heather, WV 95792",8
7201,Mrs. Ellen Ochoa,9445376082,35,60,97,B,Average Performance,541407.0,"55546 Cruz Shoal Suite 059, Estradaside, GU 98124",8
7202,Robin Sampson,9810464024,10,96,43,D,Poor Pursuance,587699.0,"589 Aaron Mountain Apt. 799, South Brittany, IN 97473",8
7203,Ann Diaz,9267586505,88,25,56,C,Below Average Achivement,569684.0,"996 Jackie Rapid Apt. 909, Barrettport, IN 02156",8
7204,Christopher Strickland,9865321082,33,92,64,B,Average Performance,571773.0,"0363 Robert Islands Suite 429, New Laurenburgh, GU 80918",8
7205,Connor Salinas,9090599013,29,12,93,D,Poor Pursuance,581396.0,"16848 Ashley Ramp, New Cheryl, AL 20806",8
7206,William Guerrero,9869681415,75,81,15,C,Below Average Achivement,545564.0,"085 Holmes Lodge Apt. 408, North Miamouth, IA 05310",8
7207,Amanda Jones,9336340514,46,13,74,D,Poor Pursuance,508398.0,"2422 Hurley Isle, Nicholasmouth, TX 95641",8
7208,Deborah Houston,9869829275,75,11,78,C,Below Average Achivement,569651.0,"8471 Joshua Canyon, West Emily, NM 14751",8
7209,Natasha Little,9389065232,72,99,62,B+,Good Pursuance,522174.0,"14883 Sanchez Village Suite 877, Evanschester, SD 90688",8
7210,Anna Moore,9577781573,60,69,82,B,Average Performance,544893.0,"5121 Thomas Shores Apt. 620, New Karenhaven, GA 50396",8
7211,Matthew Thomas,9503465246,84,12,96,B,Average Performance,547039.0,"1389 Benjamin Meadows, New Lindsey, RI 87243",8
7212,Justin Garrett,9505742246,40,85,34,C,Below Average Achivement,513399.0,"77857 Michael Circles, South Kristopherchester, MS 30105",8
7213,Lori Hudson DVM,9416956826,24,20,12,F,Failed,540936.0,"11471 Adam Garden Suite 442, North Josephmouth, MP 89913",8
7214,Marcia Escobar,9079708313,77,38,82,B,Average Performance,511917.0,"8680 Paul Island Apt. 081, Maddoxhaven, MO 94402",8
7215,Andrew Franklin,9648659742,82,97,63,B+,Good Pursuance,573046.0,"7846 Candace Road, South Stephenfort, NC 77515",8
7216,Tammy Miller,9139021589,47,41,28,D,Poor Pursuance,526811.0,"751 Russell Ports Suite 820, Charlesland, WI 32829",8
7217,Mr. Charles Brown,9158617032,10,84,10,D,Poor Pursuance,518415.0,"5483 Jordan Groves, East Christopher, CA 78331",8
7218,Melanie West,9347788264,89,35,94,B+,Good Pursuance,549078.0,"Unit 3660 Box 8259, DPO AE 55515",8
7219,Debra Clark,9397696788,90,16,14,D,Poor Pursuance,590580.0,"7556 Park Corner Suite 132, Eileenport, NM 90463",8
7220,Renee Moore,9582934341,24,41,34,D,Poor Pursuance,514392.0,"06054 Brian Drive Apt. 653, Kathleenstad, SC 63127",8
7221,Cindy Murray,9453486868,25,42,83,D,Poor Pursuance,570074.0,"68358 Nichols Land, Williamsport, IL 86646",8
